case_id,brand_name,brand_author_id,latest_customer_tweet_id,brand_reply_tweet_id,created_at,latest_customer_text,historical_brand_reply,conversation_context,source_tweet_ids,context_turn_count,gold_intent,gold_secondary_intent,gold_should_escalate,gold_escalation_reason,gold_reply_notes,labeler,label_version
twcs_684,AmazonHelp,AmazonHelp,686,684,Tue Oct 31 22:06:53 +0000 2017,@AmazonHelp Already contacted 3-4 times in the last month. But all I got was assurance that matter is escalated &amp; new status will be provided in 1 day!,@115849 Please share your details here:https://t.co/GIJyeYqKE0 and I'll get back to you. 2/2 ^HD,"CUSTOMER: @115850 @115821 @AmazonHelp @115851 Order# 3632693-6196346. You couldn't deliver EVEN AFTER A MONTH. You should be ashamed of yourself.
BRAND: @115849 Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. 2/2 ^HD
CUSTOMER: @AmazonHelp Already contacted 3-4 times in the last month. But all I got was assurance that matter is escalated &amp; new status will be provided in 1 day!",690|689|686|684,3,complaint_followup,delivery_issue,true,"Customer reports contacting support 3–4 times over a month with repeated escalation promises but no resolution or updated status, requiring human follow-up.","Should acknowledge the repeated unsuccessful contacts and lack of promised status update, and provide a supported escalation or follow-up path. Avoid repeating an unverified one-day resolution promise or claiming the order will be delivered without confirmation.",human,v1
twcs_687,AmazonHelp,AmazonHelp,685,687,Wed Nov 01 05:26:45 +0000 2017,@AmazonHelp Details sent. Please check.,@115849 Thanks for confirming that the details have been shared. Our team will give it a look and reach out shortly. ^AB,"CUSTOMER: @115850 @115821 @AmazonHelp @115851 Order# 3632693-6196346. You couldn't deliver EVEN AFTER A MONTH. You should be ashamed of yourself.
BRAND: @115849 Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. 2/2 ^HD
CUSTOMER: @AmazonHelp Already contacted 3-4 times in the last month. But all I got was assurance that matter is escalated &amp; new status will be provided in 1 day!
BRAND: @115849 Please share your details here:https://t.co/GIJyeYqKE0 and I'll get back to you. 2/2 ^HD
CUSTOMER: @AmazonHelp Details sent. Please check.",690|689|686|684|685|687,5,complaint_followup,delivery_issue,true,Customer is following up after submitting details for an unresolved delivery issue that has already required multiple support contacts.,"Should acknowledge that the details were received and state that the support team will review them and follow up, consistent with the historical response. Avoid claiming that the issue has been resolved or promising a specific resolution time.",human,v1
twcs_689,AmazonHelp,AmazonHelp,690,689,Tue Oct 31 21:45:15 +0000 2017,@115850 @115821 @AmazonHelp @115851 Order# 3632693-6196346. You couldn't deliver EVEN AFTER A MONTH. You should be ashamed of yourself.,@115849 Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. 2/2 ^HD,CUSTOMER: @115850 @115821 @AmazonHelp @115851 Order# 3632693-6196346. You couldn't deliver EVEN AFTER A MONTH. You should be ashamed of yourself.,690|689,1,delivery_issue,complaint_followup,true,"Customer reports an order that has not been delivered even after a month and expresses significant frustration, requiring order-specific investigation.","Should acknowledge the prolonged delivery failure and the customer's frustration, and direct them to the supported support channel so the order can be investigated. Avoid promising a delivery date, refund, or replacement without verification.",human,v1
twcs_694,AmazonHelp,AmazonHelp,695,694,Tue Oct 31 21:17:03 +0000 2017,Just pulled another #Amazon delivery out of the bushes since the #amzl people can’t walk the extra 2 ft to my door. So tired of this.,@115853 I'm sorry we let you down! We'd like to make sure this is addressed. Please provide some details here: https://t.co/z6evtFsZI5 ^BN,CUSTOMER: Just pulled another #Amazon delivery out of the bushes since the #amzl people can’t walk the extra 2 ft to my door. So tired of this.,695|694,1,delivery_issue,complaint_followup,true,"Customer reports another improper delivery location and repeated poor delivery experiences, requiring investigation of the delivery issue.","Should acknowledge the improper delivery and frustration, and direct the customer to the supported feedback or support channel to provide details. Avoid promising that the delivery behavior will immediately change or that a specific carrier action will be taken.",human,v1
twcs_1692,AmazonHelp,AmazonHelp,1695,1692,Tue Oct 31 22:40:01 +0000 2017,@115821 my order hasn’t arrived (it was due 14th October). Can you help?,@116081 Hey Georgia! Sorry you haven't received your package. We'd love to help! What does the current tracking say on your order? ^AJ,CUSTOMER: @115821 my order hasn’t arrived (it was due 14th October). Can you help?,1695|1692,1,delivery_issue,,false,,"Should acknowledge that the order is past its expected delivery date and ask for the current tracking status, consistent with the historical reply. Avoid promising a delivery date or refund without checking the order details.",human,v1
twcs_1696,AmazonHelp,AmazonHelp,1693,1696,Tue Oct 31 22:54:54 +0000 2017,@AmazonHelp but I can’t find the options to cancel or re-order?,@116081 I'm sorry for the delay! We'd like to take a further look into this with you! Please reach us here: https://t.co/hApLpMlfHN ^AG,"CUSTOMER: @115821 my order hasn’t arrived (it was due 14th October). Can you help?
BRAND: @116081 Hey Georgia! Sorry you haven't received your package. We'd love to help! What does the current tracking say on your order? ^AJ
CUSTOMER: @AmazonHelp but I can’t find the options to cancel or re-order?",1695|1692|1693|1696,3,return_cancellation,delivery_issue,true,Customer cannot find the options to cancel or reorder a delayed order and needs order-specific assistance.,"Should acknowledge the delayed order and the difficulty finding the cancellation or reorder options, and direct the customer to the supported support channel for further assistance. Avoid promising cancellation, replacement, or a new delivery date without checking the order.",human,v1
twcs_1697,AmazonHelp,AmazonHelp,1699,1697,Tue Oct 31 22:34:38 +0000 2017,@AmazonHelp I called customer service and was told my membership wouldn't be renewed. I was just charged today. How do I get a refund? https://t.co/SeoQUsA0VA,@116082 Canceling your Prime membership can be done here:https://t.co/MlOxxuNX7N. You'll be shown your estimated refund there. ^SK,CUSTOMER: @AmazonHelp I called customer service and was told my membership wouldn't be renewed. I was just charged today. How do I get a refund? https://t.co/SeoQUsA0VA,1699|1697,1,prime_subscription,refund_payment,true,"Customer reports an unexpected Prime membership renewal charge after being told it would not renew and is requesting a refund, requiring account and billing verification.","Should acknowledge the unexpected Prime renewal charge and explain the supported cancellation and refund process, including that the cancellation flow can show the estimated refund as stated in the historical response. Avoid guaranteeing a refund amount or eligibility without verification.",human,v1
twcs_1700,AmazonHelp,AmazonHelp,1698,1700,Tue Oct 31 22:47:50 +0000 2017,@AmazonHelp Thats the thing I told customer service. I created a new email address for the Prime trial and forgot it. What can I do so I'm not charged?,@116082 Hey Corey! Even on the new account you made you can turn of the auto renew through the same link ^SK posted for you. ^AJ,"CUSTOMER: @AmazonHelp I called customer service and was told my membership wouldn't be renewed. I was just charged today. How do I get a refund? https://t.co/SeoQUsA0VA
BRAND: @116082 Canceling your Prime membership can be done here:https://t.co/MlOxxuNX7N. You'll be shown your estimated refund there. ^SK
CUSTOMER: @AmazonHelp Thats the thing I told customer service. I created a new email address for the Prime trial and forgot it. What can I do so I'm not charged?",1699|1697|1698|1700,3,prime_subscription,,false,,"Should explain that auto-renewal can be turned off on the new account using the supported cancellation link/process, consistent with the historical response. Avoid asking for or requesting passwords, payment details, or promising that a charge will not occur without confirming the account status.",human,v1
twcs_1704,AmazonHelp,AmazonHelp,1701,1704,Tue Oct 31 22:58:06 +0000 2017,@AmazonHelp You have to log in. I don't remember the email address I used. Can you look up the account by my bank information?,@116082 It would be best if you get in touch with us by phone or chat.use this link to do so:  https://t.co/hApLpMlfHN ^CH,"CUSTOMER: @AmazonHelp I called customer service and was told my membership wouldn't be renewed. I was just charged today. How do I get a refund? https://t.co/SeoQUsA0VA
BRAND: @116082 Canceling your Prime membership can be done here:https://t.co/MlOxxuNX7N. You'll be shown your estimated refund there. ^SK
CUSTOMER: @AmazonHelp Thats the thing I told customer service. I created a new email address for the Prime trial and forgot it. What can I do so I'm not charged?
BRAND: @116082 Hey Corey! Even on the new account you made you can turn of the auto renew through the same link ^SK posted for you. ^AJ
CUSTOMER: @AmazonHelp You have to log in. I don't remember the email address I used. Can you look up the account by my bank information?",1699|1697|1698|1700|1701|1704,5,account_issue,prime_subscription,true,"Customer cannot identify the email address associated with the Prime account and is asking for account lookup using bank information, requiring secure account verification.","Should direct the customer to phone or chat for secure account assistance, consistent with the historical response. Avoid requesting or handling bank information, passwords, or other sensitive account details through Twitter.",human,v1
twcs_1705,AmazonHelp,AmazonHelp,1706,1705,Tue Oct 31 22:33:08 +0000 2017,"@AmazonHelp I have tried. It’s not allowing me to access my account to cancel my membership, I haven’t even used prime in almost 3 months.",@116083 I'm sorry to hear you're not able to access your account. Please use this link instead to contact us: https://t.co/zYVX1Qi29G. ^LH,"CUSTOMER: @115821 being charged for amazon prime &amp; when I go to cancel it, it’s saying I’m not a member😠😠😠
BRAND: @116083 Hmm... We'd like to take a better look at this with you. Please reach us via phone/chat here: https://t.co/JzP7hlA23B ^KP
CUSTOMER: @AmazonHelp I have tried. It’s not allowing me to access my account to cancel my membership, I haven’t even used prime in almost 3 months.",1708|1707|1706|1705,3,prime_subscription,account_issue,true,"Customer is unable to access the account to cancel a Prime membership despite being charged, requiring secure account and membership assistance.","Should acknowledge the account-access and Prime cancellation problem and direct the customer to the supported contact link for assistance, consistent with the historical response. Avoid promising cancellation or a refund without verifying the account and membership status.",human,v1
